,FS_Method,N_Features,ML_Model,CV_RMSE_dev,Holdout_RMSE,Holdout_MAE,Holdout_R2,Best_Params,Features,Time_sec
1,Spearman_gt0.20,16,KNN_Regressor,1.045,1.0621,0.8574,0.0761,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.8
2,Pearson_gt0.15,22,SVR_RBF,1.0283,1.0674,0.8558,0.0669,"{'model__gamma': 'scale', 'model__epsilon': 0.5, 'model__C': 0.1}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",2.4
3,Kendall_gt0.20,7,SVR_Linear,1.025,1.0687,0.8501,0.0646,"{'model__epsilon': 0.5, 'model__C': 10.0}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
4,Kendall_gt0.15,16,CatBoost,1.0192,1.07,0.8553,0.0623,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",7.7
5,Kendall_gt0.15,16,KNN_Regressor,1.0432,1.0718,0.854,0.0592,"{'model__weights': 'uniform', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
6,Spearman_gt0.20,16,SVR_RBF,1.0229,1.0719,0.8644,0.0589,"{'model__gamma': 0.01, 'model__epsilon': 0.1, 'model__C': 1.0}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.6
7,Spearman_gt0.20,16,CatBoost,1.0203,1.0727,0.8598,0.0576,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",9.1
8,RF_Importance_med,40,SVR_RBF,1.0336,1.0729,0.8601,0.0572,"{'model__gamma': 'scale', 'model__epsilon': 0.5, 'model__C': 0.1}","sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",3.5
9,Spearman_gt0.20,16,ElasticNet,1.0198,1.0746,0.8583,0.0543,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.7
10,MutualInfo_p90,8,SVR_Linear,1.0202,1.0756,0.8583,0.0524,"{'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, humility_challenging, boldness_score, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration",0.8
11,MutualInfo_p80,16,SVR_Linear,1.0263,1.0757,0.8605,0.0523,"{'model__epsilon': 0.5, 'model__C': 1.0}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.0
12,Kendall_gt0.10,31,KNN_Regressor,1.0549,1.0757,0.8656,0.0522,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, humility_challenging, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, delayed_gratification_hint, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, calculated_risk_taking, adaptive_learning_capacity, stubborn_failure_magnitude, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, inter_ambition_vs_reality, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.1
13,RF_Importance_p90,8,SVR_RBF,1.0184,1.0759,0.8571,0.052,"{'model__gamma': 0.001, 'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",2.1
14,MutualInfo_p80,16,SVR_RBF,1.0244,1.0762,0.8633,0.0515,"{'model__gamma': 0.001, 'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",2.8
15,Kendall_gt0.15,16,SVR_RBF,1.0299,1.0766,0.8655,0.0507,"{'model__gamma': 0.001, 'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.3
16,Pearson_gt0.20,10,CatBoost,1.0151,1.0768,0.8602,0.0503,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, struggle_ratio, score_velocity, Comp_Joyous_Exploration, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",8.0
17,Pearson_gt0.30,6,RandomForest,1.0359,1.0769,0.8659,0.0502,"{'model__n_estimators': 100, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",8.7
18,RFE_Ridge_Top20,20,CatBoost,1.0255,1.0772,0.8639,0.0497,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, struggle_ratio, apathy_speed, hint_reading_duration, impulsive_help_ratio, star_efficiency, exploration_efficiency, ratio_hint_time, ratio_redo_success, PCA_Hints, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",9.6
19,RF_Importance_p90,8,SVR_Linear,1.0262,1.0774,0.8614,0.0494,"{'model__epsilon': 0.5, 'model__C': 10.0}","sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
20,Pearson_gt0.30,6,CatBoost,1.0209,1.0778,0.8611,0.0486,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",5.0
21,Kendall_gt0.20,7,PLSRegression,1.0216,1.0779,0.855,0.0483,{'model__n_components': 5},"sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.2
22,MutualInfo_p70,24,CatBoost,1.0213,1.0779,0.8589,0.0484,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, exploration_efficiency, frustration_breakdown_ratio, stubborn_failure_magnitude, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",14.2
23,Spearman_gt0.30,6,RandomForest,1.0326,1.0782,0.8647,0.0478,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","sum_weighted_score, Psych_Calculated_Risk, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",6.3
24,MutualInfo_p80,16,HuberRegressor,1.0273,1.0786,0.8614,0.0472,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.2
25,Spearman_gt0.30,6,SVR_Linear,1.0211,1.0787,0.8592,0.047,"{'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, Psych_Calculated_Risk, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
26,MutualInfo_p70,24,Ridge,1.0194,1.0789,0.8667,0.0466,{'model__alpha': 500.0},"sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, exploration_efficiency, frustration_breakdown_ratio, stubborn_failure_magnitude, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.9
27,Pearson_gt0.15,22,CatBoost,1.0189,1.079,0.8636,0.0465,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",13.5
28,Spearman_gt0.15,25,CatBoost,1.0222,1.079,0.86,0.0464,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 5, 'model__iterations': 50, 'model__depth': 6}","sum_weighted_score, struggle_ratio, grind_capacity, score_velocity, boldness_score, stagnation_ratio, stubbornness_index, hint_reliance_ratio, carefulness_index, hint_dependency_gravity, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Ego_Awareness, Psych_Calculated_Risk_Growth, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",13.9
29,Pearson_gt0.20,10,RandomForest,1.0269,1.079,0.8664,0.0464,"{'model__n_estimators': 200, 'model__min_samples_split': 2, 'model__max_features': 'sqrt', 'model__max_depth': 5}","sum_weighted_score, struggle_ratio, score_velocity, Comp_Joyous_Exploration, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",7.9
30,Kendall_gt0.20,7,HuberRegressor,1.0224,1.0791,0.8553,0.0463,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
31,Pearson_gt0.20,10,Ridge,1.0168,1.0794,0.8653,0.0458,{'model__alpha': 100.0},"sum_weighted_score, struggle_ratio, score_velocity, Comp_Joyous_Exploration, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",0.4
32,MutualInfo_p90,8,SVR_RBF,1.0188,1.0794,0.8668,0.0457,"{'model__gamma': 0.001, 'model__epsilon': 0.01, 'model__C': 10.0}","sum_weighted_score, humility_challenging, boldness_score, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCADuration",1.4
33,RF_Importance_p90,8,HuberRegressor,1.0239,1.0797,0.8582,0.0452,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
34,MutualInfo_p80,16,Ridge,1.0184,1.0799,0.8646,0.0448,{'model__alpha': 100.0},"sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.8
35,Spearman_gt0.30,6,CatBoost,1.0199,1.08,0.86,0.0446,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 3, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, Psych_Calculated_Risk, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",9.0
36,Pearson_gt0.30,6,SVR_Linear,1.0232,1.0803,0.8593,0.0442,"{'model__epsilon': 0.1, 'model__C': 10.0}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",0.4
37,RF_Importance_med,40,Ridge,1.0161,1.0804,0.8646,0.044,{'model__alpha': 500.0},"sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",0.9
38,Pearson_gt0.15,22,KNN_Regressor,1.0436,1.0805,0.8712,0.0438,"{'model__weights': 'distance', 'model__p': 1, 'model__n_neighbors': 15}","sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hint_reliance_ratio, carefulness_index, adaptive_learning_capacity, ratio_redo_success, Comp_Joyous_Exploration, Comp_Awareness_Limit, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",1.2
39,Kendall_gt0.15,16,Ridge,1.019,1.0807,0.868,0.0434,{'model__alpha': 100.0},"sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.3
40,RF_Importance_p90,8,Lasso,1.02,1.0807,0.8581,0.0435,{'model__alpha': 0.01},"sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
41,RF_Importance_med,40,ElasticNet,1.0185,1.081,0.8658,0.0429,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, struggle_ratio, score_velocity, hard_challenge_efficiency, hint_reading_duration, engagement_persistence, carefulness_index, contemplation_index, exploration_efficiency, hyper_curiosity_index, adaptive_learning_capacity, time_diff_end_vs_start, time_diff_phase3_vs_phase1, time_diff_max_vs_avg, ratio_hint_time, ratio_success_per_duration, PCA_Duration, PCA_Hints, PCA_Dur_x_PCA_Hints, PCA_Dur_squared, Comp_Awareness_Limit, Psych_Calculated_Risk, Psych_Flow_Stamina, ratio_struggle_time, inter_sweet_victory, HighOrd_Star_x_Effort, ratio_score_per_hint, inter_obsessive_correction, inter_cowardice_penalty, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Comp_GBA_AoL_Anchored, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Cognitive_Waste, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",1.4
42,Spearman_gt0.20,16,Ridge,1.0187,1.081,0.8685,0.0429,{'model__alpha': 100.0},"sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
43,Pearson_gt0.30,6,HuberRegressor,1.0217,1.0811,0.8569,0.0427,"{'model__epsilon': 2.0, 'model__alpha': 0.01}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",0.6
44,RFE_Ridge_Top30,30,PLSRegression,1.0177,1.0811,0.866,0.0428,{'model__n_components': 2},"sum_weighted_score, humility_challenging, struggle_ratio, score_velocity, boldness_score, hard_challenge_efficiency, apathy_speed, hint_reading_duration, engagement_persistence, impulsive_help_ratio, carefulness_index, star_efficiency, exploration_efficiency, time_diff_max_vs_avg, ratio_hint_time, ratio_redo_success, PCA_Hints, Comp_Joyous_Exploration, Psych_Adaptability, Psych_Calculated_Risk_Growth, ratio_struggle_time, inter_ambition_vs_reality, PCA_Performance_Star, inter_exploratory_brilliance, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Comp_GBA_DS_Anchored, Feat_Resilient_Explorer, Feat_Strategic_Growth, Mutant_Omega_Curiosity",0.4
45,RF_Importance_p90,8,ElasticNet,1.0194,1.0811,0.8614,0.0427,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.6
46,MutualInfo_p80,16,CatBoost,1.0256,1.0812,0.8608,0.0426,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, humility_challenging, boldness_score, hard_challenge_efficiency, Comp_Joyous_Exploration, Psych_Calculated_Risk, Psych_Calculated_Risk_Growth, inter_exploratory_brilliance, inter_obsessive_correction, HighOrd_Score_x_PCAStar, HighOrd_Score_x_PCADuration, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Mutant_AoL_Resilience, Mutant_Omega_Curiosity, Mutant_Ego_Death",10.5
47,Kendall_gt0.15,16,Lasso,1.0198,1.0814,0.868,0.0423,{'model__alpha': 0.01},"sum_weighted_score, struggle_ratio, score_velocity, stubbornness_index, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
48,Kendall_gt0.20,7,CatBoost,1.021,1.0814,0.8628,0.0423,"{'model__learning_rate': 0.05, 'model__l2_leaf_reg': 1, 'model__iterations': 50, 'model__depth': 4}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",8.4
49,RF_Importance_p90,8,Ridge,1.0188,1.0815,0.8604,0.0421,{'model__alpha': 100.0},"sum_weighted_score, time_diff_end_vs_start, time_diff_max_vs_avg, PCA_Dur_x_PCA_Hints, inter_obsessive_correction, Comp_GBA_AoL_Anchored, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
50,Kendall_gt0.20,7,ElasticNet,1.019,1.0818,0.863,0.0414,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
51,Spearman_gt0.30,6,MLP_Regressor,1.0202,1.0818,0.8622,0.0415,"{'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (128,), 'model__alpha': 0.001, 'model__activation': 'tanh'}","sum_weighted_score, Psych_Calculated_Risk, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",13.0
52,Pearson_gt0.30,6,ElasticNet,1.0189,1.0818,0.863,0.0415,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, Psych_Calculated_Risk, inter_exploratory_brilliance, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_Omega_Curiosity",0.4
53,Spearman_gt0.30,6,ElasticNet,1.0189,1.0818,0.863,0.0414,"{'model__l1_ratio': 0.3, 'model__alpha': 0.1}","sum_weighted_score, Psych_Calculated_Risk, inter_obsessive_correction, Feat_Resilient_Explorer, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.4
54,Spearman_gt0.20,16,Lasso,1.0197,1.082,0.8688,0.0411,{'model__alpha': 0.01},"sum_weighted_score, struggle_ratio, score_velocity, boldness_score, adaptive_learning_capacity, Comp_Joyous_Exploration, Psych_Calculated_Risk, ratio_score_per_hint, inter_exploratory_brilliance, inter_obsessive_correction, inter_cowardice_penalty, Feat_Resilient_Explorer, Feat_Ego_vs_Capacity, Feat_Strategic_Growth, Mutant_AoL_Resilience, Mutant_Omega_Curiosity",0.5
